relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
1669498@12_16-1669498@12_2,1669498@12,Big Dick Dudley-Rizzo,,0.332,"{This,allowed,Rizzo,a,chance,to,shine,"","",and,he,took,it,"","",transforming,into,Big,Dick,Dudley,"","",the,man,from,Dudleyville,a,creation,he,said,was,thought,up,between,himself,"","",Taz,and,Tommy,Dreamer,.}",16,2,2,1,1,{num_words_between_bucket=2},{-0.689931}
11475125@96_0-11475125@96_9,11475125@96,Osborne Cowles-Paul,,0.758,"{Cowles,was,married,to,Luella,Elizabeth,Kaus,in,Saint,Paul,"","",Minnesota,at,Peoples,Church,on,March,12,"","",1922,.}",0,1,9,1,1,"{people_between_bucket=2,num_words_between_bucket=1,negative_dict_word}","{1.35826,-0.46944,0.12435}"
2504802@15_4-2504802@15_34,2504802@15,João Barreiros-James Blaylock,,0.594,"{Publishers,usually,balked,at,Barreiros,'s,unorthodox,picks,"","",and,so,books,like,Stephen,R.,Donaldson,'s,``,Lord,Foul,'s,Bane,'',"","",Nancy,A.,Collins,'s,``,Sunglasses,After,Dark,'',and,James,Blaylock,'s,``,The,Last,Coin,'',were,translated,but,never,published,.}",4,1,34,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
5516680@23_0-5516680@23_11,5516680@23,Gerard McGinnity-Christina Gallagher,,0.37,"{McGinnity,has,for,many,years,been,`,spiritual,director,',to,Christina,Gallagher,"","",the,owner,of,the,Our,Lady,Queen,of,Peace,House,of,Prayer,-LRB-,Achill,-RRB-,Ltd,"","",a,controversial,cult,not,linked,to,the,structures,of,the,Catholic,Church,.}",0,1,11,2,2,"{num_words_between_bucket=2,NGRAM_1_[year],NGRAM_1_[director],NGRAM_1_[many],""NGRAM_2_[many year]"",NGRAM_1_[spiritual]}","{-0.689931,0.0832089,0.0610501,0.0360815,0.0221381,-0.0139943}"
16455@256_1-16455@256_5,16455@256,John Keats-Sidney Colvin,,0.456,"{Landmark,Keats,biographers,since,include,Sidney,Colvin,"","",Robert,Gittings,"","",Walter,Jackson,Bate,and,Andrew,Motion,.}",1,1,5,2,2,"{num_words_between_bucket=0,NGRAM_1_[include],NGRAM_1_[biographer],NGRAM_1_[since],""NGRAM_2_[since include]"",""BETW_L_[nn prepc_since dobj]""}","{-0.275275,0.156991,-0.0185159,-0.0173176,-0.00169165,-0.00169165}"
36735546@3_0-36735546@3_25,36735546@3,Atet Wijono-Pancho Segura,,0.216,"{Wijono,appeared,in,two,Grand,Slam,tournaments,during,his,career,"","",the,1970,US,Open,"","",where,he,was,beaten,in,the,first,round,by,Pancho,Segura,and,the,1971,French,Open,"","",where,he,also,lost,in,the,opening,round,"","",to,Francois,Jauffret,.}",0,1,25,2,2,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[appear],NGRAM_1_[beat],""NGRAM_2_[first round]"",NGRAM_1_[first]}","{-0.730026,-0.250716,-0.113109,-0.0847868,-0.0746623,0.0541216}"
24702660@25_2-24702660@25_7,24702660@25,Todor Slavov-Dobromir Filipov,,0.692,"{In,2008,Todor,Slavov,and,his,co-driver,Dobromir,Filipov,won,the,title,in,group,A,and,Class,A7,in,the,Bulgarian,championship,"","",for,the,first,time,in,his,career,"","",completing,the,podium,in,round,National,Championship,-,Rally,Sliven,.}",2,2,7,2,2,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,NGRAM_1_[co-driver],people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,0.00501596,-0.000745533}"
869167@42_9-869167@42_26,869167@42,"Sir Charles Sedley, 5th Baronet-Shadwell",,0,"{Apart,from,the,prologues,of,his,own,plays,"","",Sedley,wrote,at,least,four,more,prologues,to,comedies,"","",the,best-known,of,which,was,written,for,Shadwell,'s,``,Epsom-Wells,'',.}",9,1,26,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[four],NGRAM_1_[least],NGRAM_1_[comedy],NGRAM_1_[write]}","{-0.689931,-0.250716,0.167319,-0.0197689,-0.0172991,-0.0143919}"
33903321@31_11-33903321@31_7,33903321@31,Shantidas Jhaveri-Murad Baksh,,0.428,"{In,1657,"","",Shah,Jahan,'s,son,Murad,Baksh,had,compelled,Shantidas,to,lend,him,Rs,.}",11,1,7,2,2,{num_words_between_bucket=0},{-0.275275}
43349314@8_26-43349314@8_22,43349314@8,Jevrem Obrenović-Milos,,0.458,"{Milan,Obrenovi,had,a,great,influence,on,the,upbringing,and,development,of,the,younger,brothers,"","",as,evidenced,by,the,fact,that,Milos,"","",Jovan,and,Jevrem,took,their,half-brothers,surname,Obrenovi,in,lieu,of,their,patronymic,of,Teodorovi,.}",26,1,22,1,1,{num_words_between_bucket=0},{-0.275275}
36348273@26_0-36348273@26_31,36348273@26,Adam Kellerman-Ben Weekes,,0.296,"{Kellerman,was,selected,to,represent,Australia,at,the,2012,Summer,Paralympics,in,London,"","",United,Kingdom,"","",in,the,men,'s,singles,and,the,doubles,event,where,he,teamed,up,with,Ben,Weekes,.}",0,1,31,2,2,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[team],NGRAM_1_['s],NGRAM_1_[event],NGRAM_1_[2012]}","{-0.730026,-0.250716,0.163617,0.134449,-0.0292183,-0.0284496}"
26323381@25_2-26323381@25_12,26323381@25,Mosab Hassan Yousef-Shimon Peres,,0.302,"{Also,"","",Yousef,claims,to,have,thwarted,a,2001,plot,to,assassinate,Shimon,Peres,"","",then,foreign,minister,and,later,President,of,Israel,.}",2,1,12,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[claim],NGRAM_1_[plot],NGRAM_1_[2001],""BETW_L_[nsubj xcomp vmod dobj]""}","{-0.46944,-0.250716,-0.115271,0.0496086,0.0207206,-0.0180111}"
7581426@12_0-7581426@12_13,7581426@12,Todd McKenney-Peter Allen,,0.226,"{McKenney,rose,to,fame,in,1998,when,he,took,the,lead,role,of,Peter,Allen,in,the,Australian,production,of,``,The,Boy,from,Oz,'',.}",0,1,13,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[take],NGRAM_1_[role],NGRAM_1_[1998],NGRAM_1_[lead]}","{-0.689931,-0.250716,-0.128088,-0.0433979,-0.027049,-0.0228357}"
27606273@1_0-27606273@1_16,27606273@1,Hermann Siggel-Oberst,,0.654,"{Hermann,Siggel,Hermann,Siggel,-LRB-,29,December,1910,15,April,1981,-RRB-,was,a,highly,decorated,Oberst,in,the,Wehrmacht,during,World,War,II,.}",0,2,16,1,1,"{people_between_bucket=2,num_words_between_bucket=2}","{1.35826,-0.689931}"
44215923@1_0-44215923@1_19,44215923@1,Murrie Batt-Collingwood,,0.578,"{Murrie,Batt,Murrie,Batt,-LRB-,born,6,October,1953,-RRB-,is,a,former,Australian,rules,footballer,who,played,with,Collingwood,in,the,Victorian,Football,League,-LRB-,VFL,-RRB-,.}",0,2,19,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
42129855@13_3-42129855@13_16,42129855@13,Nadezhda Petrenko-Tchaikovsky,,0.248,"{In,1993,Mrs.,Petrenko,appeared,at,Dresdens,Semperoper,stage,as,Iolanta,in,the,same-named,opera,by,Tchaikovsky,.}",3,1,16,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[appear],NGRAM_1_[stage],NGRAM_1_[opera],""NGRAM_2_[same-named opera]""}","{-0.689931,-0.250716,-0.113109,-0.0482306,0.0189547,0.00163756}"
725931@1_0-725931@1_5,725931@1,Raymond E. Brown-Raymond Edward Brown,,0.03,"{Raymond,E.,Brown,The,Reverend,Raymond,Edward,Brown,"","",S.S.,-LRB-,May,22,"","",1928,August,8,"","",1998,-RRB-,"","",was,an,American,Roman,Catholic,priest,"","",a,member,of,the,Sulpician,Fathers,and,a,prominent,Biblical,scholar,of,his,era,.}",0,3,5,3,3,"{no_dependency,BETW_[nn],BETW_L_[nn],BETW_D_[nn],num_words_between_bucket=0,people_between_bucket=0}","{-1.75939,-0.322934,-0.322934,-0.322934,-0.275275,-0.000745533}"
159737@5_15-159737@5_6,159737@5,Miloš Obilić-Lazar,,0.4,"{Along,with,the,martyrdom,of,Prince,Lazar,and,the,alleged,treachery,of,Vuk,Brankovi,"","",Milo,'s,deed,became,an,integral,part,of,Serbian,traditions,surrounding,the,Battle,of,Kosovo,.}",15,1,6,1,1,{num_words_between_bucket=1},{-0.46944}
44182755@16_0-44182755@16_9,44182755@16,Cal Towey-Steve,,0.536,"{Towey,'s,father,"","",Curt,"","",and,uncle,"","",Steve,"","",both,played,in,Minor,League,Baseball,.}",0,1,9,1,1,"{people_between_bucket=1,num_words_between_bucket=1,negative_dict_word}","{0.559509,-0.46944,0.12435}"
17486484@16_0-17486484@16_12,17486484@16,William Honnyng-Edward VI,,0.344,"{Honnyng,was,also,elected,as,MP,for,Orford,"","",Suffolk,"","",in,Edward,VI,'s,second,and,last,parliament,"","",in,March,1553,.}",0,1,12,2,2,"{num_words_between_bucket=2,NGRAM_1_[elect],NGRAM_1_[also],""BETW_L_[nsubjpass prep_in poss]"",""NGRAM_2_[also elect]"",""BETW_[nsubjpass elect prep_in parliament poss]""}","{-0.689931,0.11724,-0.0677508,-0.0128119,0.00331149,0.00331149}"
914016@45_14-914016@45_28,914016@45,Matt Cooke-Savard,,0.694,"{On,March,7,"","",2010,"","",in,a,game,against,the,Boston,Bruins,"","",Cooke,delivered,a,blow,to,the,head,of,Boston,'s,Marc,Savard,"","",concussing,Savard,and,forcing,him,to,miss,almost,two,months,.}",14,1,28,1,1,"{people_between_bucket=2,num_words_between_bucket=2}","{1.35826,-0.689931}"
9848536@3_7-9848536@3_23,9848536@3,Irene Pacheco-Alejandro F lix Montiel,,0.648,"{During,five,years,"","",``,Mambaco,'',Pacheco,successfully,defended,the,belt,against,boxers,such,as,Masibulele,Makepula,"","",Mike,Trejo,"","",and,Alejandro,F,lix,Montiel,"","",before,losing,it,to,a,controversial,fight,against,Vic,Darchinyan,"","",by,TKO,in,2004,.}",7,1,23,4,4,"{people_between_bucket=2,num_words_between_bucket=2}","{1.35826,-0.689931}"
345487@64_3-345487@64_22,345487@64,Scherrie Payne-Freda Payne,t,0.878,"{Over,the,years,Scherrie,has,loaned,her,unique,and,stunning,vocals,as,backing,vocalist,to,many,established,performers,"","",including,her,sister,Freda,Payne,"","",on,the,following,listed,albums,:,Songwriting,.}",3,1,22,2,2,"{NGRAM_1_[sister],num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[include],NGRAM_1_[vocal],NGRAM_1_[back]}","{2.68093,-0.689931,-0.250716,0.156991,0.113598,-0.0518738}"
19252141@22_11-19252141@22_39,19252141@22,William Bradbery-Richard,,0.268,"{Having,created,a,substantial,business,for,himself,and,his,family,"","",William,retired,in,his,sixties,"","",and,let,his,son,Job,take,over,the,running,of,the,business,"","",who,in,turn,passed,it,onto,his,son,"","",Richard,.}",11,1,39,1,1,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[take],NGRAM_1_[retire],NGRAM_1_[business],NGRAM_1_[son]}","{-0.730026,-0.250716,-0.128088,0.107278,0.100301,-0.0783194}"
303070@51_0-303070@51_14,303070@51,"Floris V, Count of Holland-Chronologia Johannes de Beke",,0.434,"{Floris,and,Beatrice,had,several,children,including,:,Further,children,are,mentioned,in,the,Chronologia,Johannes,de,Beke,"","",giving,a,total,of,eleven,children,:}",0,1,14,4,4,"{num_words_between_bucket=2,people_between_bucket=1}","{-0.689931,0.559509}"
530812@31_8-530812@31_23,530812@31,Abraham Abulafia-Abraham ibn Adret,,0.624,"{The,local,Jewish,congregation,in,Palermo,energetically,condemned,Abulafia,'s,conduct,"","",and,around,1285,they,addressed,the,issue,to,R.,Solomon,ben,Abraham,ibn,Adret,of,Barcelona,"","",who,devoted,much,of,his,career,to,calming,the,various,messianic,hysteriae,of,the,day,.}",8,1,23,3,3,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
12720860@8_0-12720860@8_26,12720860@8,Luo Dexiu-Hong Yiwen,,0.592,"{Luo,Dexiu,studied,Gao,style,Baguazhang,with,Hong,Yixiang,"","",and,with,many,of,Zhang,'s,other,students,as,well,"","",including,Hong,Yixiang,'s,brothers,Hong,Yiwen,-LRB-,-RRB-,and,Hong,Yimian,-LRB-,-RRB-,.}",0,2,26,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
28057473@54_26-28057473@54_23,28057473@54,S. Kalyanaraman-Lalgudi Jayaraman,,0.442,"{Held,in,high,regard,by,most,of,his,senior,contemporaries,like,T.,N.,Seshagopalan,"","",Dr.,M.,Balamuralikrishna,"","",M.,S.,Gopalakrishnan,and,Lalgudi,Jayaraman,"","",Kalyanaraman,'s,contribution,to,the,world,of,Carnatic,music,is,noteworthy,.}",26,1,23,2,2,{num_words_between_bucket=0},{-0.275275}
13590849@66_0-13590849@66_8,13590849@66,Ronald Baecker-David Sherman,,0.38,"{Baecker,"","",R.M.,"","",with,the,assistance,of,David,Sherman,"","",Sorting,out,Sorting,"","",30,minute,color,sound,film,"","",Dynamic,Graphics,Project,"","",University,of,Toronto,"","",1981,.}",0,1,8,2,2,"{num_words_between_bucket=1,NGRAM_1_[assistance],""BETW_L_[prep_with prep_of]"",people_between_bucket=0,""BETW_D_[prep_with assistance prep_of]"",""BETW_[prep_with assistance prep_of]""}","{-0.46944,-0.0388776,-0.00746557,-0.000745533,5.47383e-05,5.47383e-05}"
1921690@9_5-1921690@9_1,1921690@9,Wilbur Wood-Wilhelm,,0.428,"{Taking,Wilhelm,'s,advice,"","",Wood,'s,career,took,off,"","",first,as,a,relief,pitcher,"","",and,then,as,a,starting,pitcher,.}",5,1,1,1,1,{num_words_between_bucket=0},{-0.275275}
21051201@256_5-21051201@256_0,21051201@256,Donald Bradman with the Australian cricket team in England in 1948-Compton,,0.434,"{Compton,hit,several,boundaries,and,Bradman,responded,by,spreading,his,field,to,offer,Compton,a,single,so,that,the,tail-enders,would,be,on,strike,and,could,be,attacked,.}",5,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
29049984@283_2-29049984@283_5,29049984@283,Naheed Nenshi-Stephen Mandel,,0.43,"{However,"","",Nenshi,together,with,Stephen,Mandel,attempted,to,negotiate,with,Premier,Alison,Redford,to,enact,a,charter,to,replace,the,decades,old,ambiguous,Municipal,Act,"","",to,better,define,the,roles,of,provincial,and,municipal,governments,.}",2,1,5,2,2,"{num_words_between_bucket=0,NGRAM_1_[together],BETW_D_[prep_together_with],BETW_[prep_together_with],BETW_L_[prep_together_with],people_between_bucket=0}","{-0.275275,0.0802364,0.00650746,0.00650746,0.00650746,-0.000745533}"
297256@75_0-297256@75_31,297256@75,Lin Biao-Mao,,0,"{Lin,and,Mao,generally,had,a,close,personal,relationship,"","",but,some,accounts,claim,that,Lin,sometimes,made,disparaging,comments,about,Mao,in,private,"","",and,that,Lin,'s,support,of,Mao,was,largely,for,the,pursuit,of,power,.}",0,1,31,1,1,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
14176878@109_0-14176878@109_11,14176878@109,McWilliams Arroyo-Rosario,,0.276,"{Arroyo,won,by,technical,knockout,in,the,third,round,"","",when,Rosario,surrendered,following,an,exchange,of,solid,combinations,.}",0,1,11,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[win],NGRAM_1_[third],NGRAM_1_[round],""BETW_L_[nsubj prep_in rcmod nsubj]""}","{-0.689931,-0.250716,-0.179487,0.0961934,-0.0472138,-0.0302468}"
212932@11_5-212932@11_3,212932@11,Philip Skippon-Charles,,0.412,"{On,13,May,Charles,ordered,Skippon,to,join,him,at,York,"","",but,Skippon,replied,``,I,desire,to,honour,God,and,not,to,honour,men,'',and,Parliament,declared,Charles,'s,order,illegal,.}",5,1,3,1,1,{num_words_between_bucket=0},{-0.275275}
6540474@1_0-6540474@1_23,6540474@1,Lindsey Miller-Lerman-Ben Nelson,,0.604,"{Lindsey,Miller-Lerman,Lindsey,Miller-Lerman,-LRB-,born,October,8,"","",1946,-RRB-,is,a,justice,of,the,Nebraska,Supreme,Court,"","",appointed,by,Governor,Ben,Nelson,in,1998,.}",0,2,23,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
614956@7_9-614956@7_6,614956@7,Béla Bollobás-Harold Davenport,,0.4,"{With,Erd,s,s,recommendation,to,Harold,Davenport,and,Bollob,s,s,long,campaigning,to,get,permission,from,the,Communist,authorities,"","",Bollob,s,was,able,to,spend,a,year,in,Cambridge,"","",England,"","",during,his,undergraduate,studies,.}",9,1,6,2,2,{num_words_between_bucket=0},{-0.275275}
15513959@32_6-15513959@32_12,15513959@32,Robert X. Golphin-Kimberly C. Roberts,,0.498,"{On,May,30,"","",2013,"","",Golphin,was,tapped,to,present,author,Kimberly,C.,Roberts,at,her,official,book,signing/launch,party,at,the,Clef,Club,of,Jazz,and,Performing,Arts,in,Philadelphia,"","",PA.,.}",6,1,12,3,3,"{num_words_between_bucket=1,""BETW_L_[nsubjpass prep_to]"",NGRAM_1_[author],NGRAM_1_[present],""BETW_D_[nsubjpass tap prep_to]"",""NGRAM_2_[present author]""}","{-0.46944,0.185686,0.0524291,0.014147,0.0029106,0.0029106}"
4467924@59_19-4467924@59_4,4467924@59,Ernst Wilimowski-Sepp Herberger,,0.336,"{Like,other,officials,"","",Sepp,Herberger,"","",manager,of,the,German,national,team,"","",developed,an,immediate,appreciation,for,Wilimowski,'s,talent,.}",19,1,4,2,2,{num_words_between_bucket=2},{-0.689931}
18450690@30_4-18450690@30_19,18450690@30,Alan Thornhill-Sarah Smith,,0.566,"{Terracotta,portrait,heads,of,Alan,Thornhill,exist,by,former,students,of,the,Frink,School,of,Sculpture,Jon,Edgar,and,Sarah,Smith,"","",from,sittings,in,Gloucestershire,in,2004,and,2005,respectively,.}",4,2,19,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
494438@43_4-494438@43_20,494438@43,Anatoly Onoprienko-Bodnarchuk,,0.2,"{An,hour,later,"","",Onoprienko,then,allegedly,shot,and,killed,a,neighboring,businessman,named,Tsalk,who,was,wandering,around,the,Bodnarchuk,property,"","",hacking,his,corpse,with,the,axe,afterwards,.}",4,1,20,1,1,"{num_words_between_bucket=2,NGRAM_1_[name],dep_path_length>5,NGRAM_1_[around],NGRAM_1_[kill],NGRAM_1_[businessman]}","{-0.689931,-0.296782,-0.250716,-0.0833331,0.034776,-0.0302167}"
4066924@27_8-4066924@27_29,4066924@27,Jerome Frank-Robert Porter Patterson,,0.254,"{On,February,13,"","",1941,"","",Roosevelt,named,Frank,as,a,judge,of,the,United,States,Court,of,Appeals,for,the,Second,Circuit,"","",to,a,seat,vacated,by,Robert,Porter,Patterson,.}",8,1,29,3,3,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[seat],NGRAM_1_[judge],NGRAM_1_[vacate],""BETW_[dobj name prep_to seat vmod vacate agent]""}","{-0.730026,-0.250716,-0.0338457,0.0253082,0.0176898,0.00471102}"
34515748@5_0-34515748@5_16,34515748@5,Paul Vanstone-Albert Museum,,0.306,"{Vanstone,has,had,worked,displayed,in,major,galleries,including,the,British,Museum,and,the,Victoria,and,Albert,Museum,.}",0,1,16,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[include],NGRAM_1_[display],NGRAM_1_[british],NGRAM_1_[major]}","{-0.689931,-0.250716,0.156991,-0.061865,-0.0533866,0.0182535}"
30258928@6_0-30258928@6_13,30258928@6,Frans Otto Eriksson-Stenby,,0.396,"{Eriksson,was,born,in,Badelunda,"","",V,ster,s.,His,family,moved,to,Stenby,"","",Adels,when,he,was,six,years,old,.}",0,1,13,1,1,"{num_words_between_bucket=2,NGRAM_1_[bear],dep_path_length>5,NGRAM_1_[move],NGRAM_1_[ster],NGRAM_1_[s.]}","{-0.689931,0.628683,-0.250716,-0.0345983,-0.0311982,-0.0293266}"
15779367@5_18-15779367@5_26,15779367@5,LeRoy Fitch-H. W. Thomas,,0.374,"{In,1941,"","",the,destroyer,USS,``,Fitch,'',-LRB-,DD-462,-RRB-,was,named,in,honor,of,Commander,Fitch,"","",sponsored,by,his,grandniece,"","",Mrs.,H.,W.,Thomas,.}",18,1,26,3,3,"{num_words_between_bucket=1,NGRAM_1_[sponsor],""BETW_L_[vmod agent appos]"",""BETW_[vmod sponsor agent grandniece appos]"",""BETW_D_[vmod sponsor agent grandniece appos]"",NGRAM_1_[grandniece]}","{-0.46944,0.0133726,0.010302,0.010302,0.010302,0.0094834}"
23988909@19_0-23988909@19_36,23988909@19,Aelius Hadrianus Marullinus-Marcus Aurelius,,0.608,"{Hadrian,'s,second,adoptive,son,and,successor,Antoninus,Pius,"","",assumed,the,name,``,Aelius,Hadrianus,'',"","",as,a,part,of,his,name,when,he,ruled,as,Emperor,and,sixth,child,born,to,Roman,Emperor,Marcus,Aurelius,and,Roman,Empress,Faustina,the,Younger,was,named,``,Hadrianus,'',.}",0,1,36,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
20968686@13_2-20968686@13_27,20968686@13,Laura Trevelyan-Ban Ki Moon,,0.276,"{From,2006-2009,Trevelyan,covered,the,United,Nations,"","",traveling,to,Darfur,"","",Congo,"","",Burma,and,Sri,Lanka,and,was,the,first,journalist,to,interview,Secretary,General,Ban,Ki,Moon,.}",2,1,27,3,3,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[journalist],NGRAM_1_[cover],NGRAM_1_[interview],NGRAM_1_[first]}","{-0.730026,-0.250716,0.0918331,-0.0916042,-0.0759361,0.0541216}"
20233615@172_11-20233615@172_0,20233615@172,Da'Rel Scott-O'Brien,,0.328,"{O'Brien,said,he,repeatedly,checked,down,through,his,available,receivers,and,Scott,was,his,final,option,.}",11,1,0,1,1,{num_words_between_bucket=2},{-0.689931}
9680167@30_0-9680167@30_13,9680167@30,George Cecil Ives-Havelock Ellis,,0.6,"{Ives,',correspondents,include,Adolf,Brand,"","",Oscar,Browning,"","",Edward,Carpenter,"","",Havelock,Ellis,"","",Norman,Gale,"","",Augustus,Hare,"","",Ernest,Jones,"","",Cesare,Lombroso,"","",C.M.,North,"","",Reggie,Turner,and,Edward,Westermarck,.}",0,1,13,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
1951059@73_0-1951059@73_17,1951059@73,Nancy Kelsey-Ben Kelsey,,0.618,"{Nancy,delivered,Nancy,Rose,on,February,14,"","",1851,in,Sonoma,at,about,the,same,time,as,Ben,Kelsey,became,sick,with,tuberculosis,.}",0,1,17,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
1648793@13_40-1648793@13_14,1648793@13,Saint Kenelm-Coenwulf,,0.338,"{The,story,told,by,that,manuscript,is,as,follows,:,In,AD,819,"","",Coenwulf,of,Mercia,of,Mercia,died,leaving,two,daughters,"","",Quendryda,and,Burgenhilda,"","",and,a,son,"","",a,child,of,seven,years,old,"","",named,Kenelm,who,was,chosen,to,succeed,him,.}",40,1,14,1,1,{num_words_between_bucket=3},{-0.730026}
